3.334333333333333038e-01,1.104290942455527814e-02
6.667666666666666186e-01,2.073005220799055762e-02
1.000099999999999989e+00,2.842217771151835798e-02
1.333433333333333248e+00,3.445856188769776812e-02
1.666766666666666730e+00,3.919528366394890023e-02
2.000100000000000211e+00,4.290013443808984167e-02
2.333433333333333692e+00,4.577798633123499744e-02
2.666766666666666730e+00,4.799696474664365275e-02
3.000100000000000211e+00,4.968149950011613997e-02
3.333433333333333692e+00,5.093270418445512010e-02
3.666766666666666730e+00,5.184978958468326737e-02
4.000099999999999767e+00,5.245282650188799745e-02
4.333433333333332804e+00,5.284786548561695024e-02
4.666766666666666730e+00,5.304701896946938111e-02
5.000099999999999767e+00,5.310932682600597032e-02
5.333433333333332804e+00,5.305089485519036419e-02
5.666766666666666730e+00,5.287074596236522595e-02
6.000099999999999767e+00,5.261835081079945658e-02
6.333433333333332804e+00,5.230670283827999756e-02
6.666766666666666730e+00,5.196568725684597156e-02
7.000099999999999767e+00,5.154338197220728612e-02
7.333433333333332804e+00,5.109294106323076373e-02
7.666766666666666730e+00,5.061851469937043296e-02
8.000099999999999767e+00,5.012491625087021896e-02
8.333433333333333692e+00,4.961657884891258058e-02
8.666766666666665841e+00,4.909735353137080482e-02
9.000099999999999767e+00,4.857051804366970676e-02
9.333433333333333692e+00,4.803883788556240902e-02
9.666766666666665841e+00,4.750449665637568319e-02
1.000009999999999977e+01,4.696996634818833422e-02
1.033343333333333369e+01,4.643675219875632865e-02
1.066676666666666584e+01,4.590611981017979348e-02
1.100009999999999977e+01,4.537913212831554827e-02
1.133343333333333369e+01,4.485667027230515191e-02
1.166676666666666584e+01,4.433945641442088581e-02
1.200009999999999977e+01,4.382807273306145446e-02
1.233343333333333369e+01,4.332297903555366869e-02
1.266676666666666584e+01,4.282416758618314001e-02
1.300009999999999977e+01,4.233128601088329002e-02
1.333343333333333369e+01,4.184585342647126338e-02
1.366676666666666584e+01,4.138408130161780329e-02
1.400009999999999977e+01,4.090543276327172906e-02
1.433343333333333369e+01,4.043720657871913843e-02
1.466676666666666584e+01,3.999469111708405661e-02
1.500009999999999977e+01,3.954614960075625990e-02
1.533343333333333369e+01,3.910548167848015150e-02
1.566676666666666584e+01,3.867238417615858487e-02
1.600009999999999977e+01,3.824698773187034523e-02
1.633343333333333192e+01,3.782913409033055591e-02
1.666676666666666762e+01,3.741853102013121407e-02
1.700009999999999977e+01,3.701493196150879711e-02
1.733343333333333192e+01,3.661885691804643572e-02
1.766676666666666762e+01,3.623013944081782123e-02
1.800009999999999977e+01,3.584860480925491227e-02
1.833343333333333192e+01,3.547411563297526993e-02
1.866676666666666762e+01,3.510652528478327289e-02
1.900009999999999977e+01,3.474568306539909529e-02
1.933343333333333192e+01,3.439144095401575063e-02
1.966676666666666762e+01,3.404365340768985421e-02
2.000009999999999977e+01,3.370217731276720086e-02
2.033343333333333192e+01,3.336687200907620388e-02
2.066676666666666762e+01,3.303759934194907405e-02
2.100009999999999977e+01,3.271422371879182528e-02
2.133343333333333192e+01,3.239661215939725752e-02
2.166676666666666762e+01,3.208463433581797142e-02
2.200009999999999977e+01,3.177816260086467615e-02
