-1.570796326794896558e+00,0.000000000000000000e+00
-1.506682191007349791e+00,4.045444444488810812e-03
-1.442568055219803025e+00,7.681329304190937825e-03
-1.378453919432256258e+00,1.114604720470566829e-02
-1.314339783644709492e+00,1.456234315624097865e-02
-1.250225647857162503e+00,1.800037150817432319e-02
-1.186111512069615737e+00,2.149289787474643540e-02
-1.121997376282068970e+00,2.505465012747228049e-02
-1.057883240494522203e+00,2.868999724527861173e-02
-9.937691047069754369e-01,3.239974176283338253e-02
-9.296549689194286703e-01,3.618113472764893090e-02
-8.655408331318817927e-01,4.002787570008201068e-02
-8.014266973443350262e-01,4.393099770408236127e-02
-7.373125615567882596e-01,4.788347684703218171e-02
-6.731984257692413820e-01,5.187900670860435409e-02
-6.090842899816946154e-01,5.591131664444336929e-02
-5.449701541941478489e-01,5.997419403432160956e-02
-4.808560184066010823e-01,6.406148428213927215e-02
-4.167418826190543157e-01,6.816709081592446651e-02
-3.526277468315075492e-01,7.228497508783308934e-02
-2.885136110439607826e-01,7.640915657414897033e-02
-2.243994752564137940e-01,8.053371277528371952e-02
-1.602853394688670274e-01,8.465277921577683828e-02
-9.617120368132026087e-02,8.876054944429569160e-02
-3.205706789377349430e-02,9.285127503363549417e-02
3.205706789377327226e-02,9.691926558071928266e-02
9.617120368132003883e-02,1.009581952334242527e-01
1.602853394688668054e-01,1.049546283643317951e-01
2.243994752564137940e-01,1.089027629759240362e-01
2.885136110439605606e-01,1.127950935056643289e-01
3.526277468315073271e-01,1.166187627023153039e-01
4.167418826190540937e-01,1.203555616259389671e-01
4.808560184066008603e-01,1.239819296478965466e-01
5.449701541941478489e-01,1.274689544508486316e-01
6.090842899816943934e-01,1.307823720287550062e-01
6.731984257692413820e-01,1.338825666868749542e-01
7.373125615567879265e-01,1.367245710417668847e-01
8.014266973443349151e-01,1.392571449936340355e-01
8.655408331318814597e-01,1.414033962493420893e-01
9.296549689194284483e-01,1.430701910511182340e-01
9.937691047069749928e-01,1.441400697967609723e-01
1.057883240494521981e+00,1.444654000608417144e-01
1.121997376282068970e+00,1.438683765947047499e-01
1.186111512069615515e+00,1.421410213264673594e-01
1.250225647857162503e+00,1.390451833610196752e-01
1.314339783644709048e+00,1.343185004119656356e-01
1.378453919432256036e+00,1.276674312608946371e-01
1.442568055219802581e+00,1.187920818810574985e-01
1.506682191007349569e+00,1.075517499167534252e-01
1.570796326794896558e+00,9.397950103842282743e-02
