2.211772431870429045e-14,0.000000000000000000e+00
3.638143604567739686e+01,1.000000000000000000e+00
5.567606685751919571e+01,2.000000000000000000e+00
6.557732723346377668e+01,3.000000000000000000e+00
7.064235513466148575e+01,4.000000000000000000e+00
7.314563907642117613e+01,5.000000000000000000e+00
7.424795322633494266e+01,6.000000000000000000e+00
7.456880671204395128e+01,7.000000000000000000e+00
7.445313871603657674e+01,8.000000000000000000e+00
7.409978940849319429e+01,9.000000000000000000e+00
7.362643160338561188e+01,1.000000000000000000e+01
7.310395760231139661e+01,1.100000000000000000e+01
7.257546349356618975e+01,1.200000000000000000e+01
7.206711442453737959e+01,1.300000000000000000e+01
7.159455808732704440e+01,1.400000000000000000e+01
7.116681142258406112e+01,1.500000000000000000e+01
7.078866925236489749e+01,1.600000000000000000e+01
7.046222525574923168e+01,1.700000000000000000e+01
7.018784748508420535e+01,1.800000000000000000e+01
6.996481192444925057e+01,1.900000000000000000e+01
6.979171790266119046e+01,2.000000000000000000e+01
6.966676223145580593e+01,2.100000000000000000e+01
6.958792066307617574e+01,2.200000000000000000e+01
6.955306788274563701e+01,2.300000000000000000e+01
6.956005637532709329e+01,2.400000000000000000e+01
6.960676758659815277e+01,2.500000000000000000e+01
6.969114433270340214e+01,2.600000000000000000e+01
6.981121048876313750e+01,2.700000000000000000e+01
6.996508205230797728e+01,2.800000000000000000e+01
7.015097238172376137e+01,2.900000000000000000e+01
7.036719353427139367e+01,3.000000000000000000e+01
7.061215503130961224e+01,3.100000000000000000e+01
7.088436096832907651e+01,3.200000000000000000e+01
7.118240610394160228e+01,3.300000000000000000e+01
7.150497136494092842e+01,3.400000000000000000e+01
7.185081906701552157e+01,3.500000000000000000e+01
7.221878805438866777e+01,3.600000000000000000e+01
7.260778889411307091e+01,3.700000000000000000e+01
7.301679921335974655e+01,3.800000000000000000e+01
7.344485923484253931e+01,3.900000000000000000e+01
7.389106754237445784e+01,4.000000000000000000e+01
7.435457709249507730e+01,4.100000000000000000e+01
7.483459147711923265e+01,4.200000000000000000e+01
7.533036143474248547e+01,4.300000000000000000e+01
7.584118160287144406e+01,4.400000000000000000e+01
7.636638750127653452e+01,4.500000000000000000e+01
7.690535273386868198e+01,4.600000000000000000e+01
7.745748639607646169e+01,4.700000000000000000e+01
7.802223067430497849e+01,4.800000000000000000e+01
7.859905862416394484e+01,4.900000000000000000e+01
7.918747211453978707e+01,5.000000000000000000e+01
7.978699992514739847e+01,5.100000000000000000e+01
8.039719598586236771e+01,5.200000000000000000e+01
8.101763774685093722e+01,5.300000000000000000e+01
8.164792466925379699e+01,5.400000000000000000e+01
8.228767682691034224e+01,5.500000000000000000e+01
8.293653361032193061e+01,5.600000000000000000e+01
8.359415252473273483e+01,5.700000000000000000e+01
8.426020807485063813e+01,5.800000000000000000e+01
8.493439072933318812e+01,5.900000000000000000e+01
8.561640595872600557e+01,6.000000000000000000e+01
8.630597334106215612e+01,6.100000000000000000e+01
8.700282572981146245e+01,6.200000000000000000e+01
8.770670847931114622e+01,6.300000000000000000e+01
8.841737872321704117e+01,6.400000000000000000e+01
8.913460470188537954e+01,6.500000000000000000e+01
8.985816513493824687e+01,6.600000000000000000e+01
9.058784863557588096e+01,6.700000000000000000e+01
9.132345316348634867e+01,6.800000000000000000e+01
9.206478551346098982e+01,6.900000000000000000e+01
9.281166083706422398e+01,7.000000000000000000e+01
9.356390219492162430e+01,7.100000000000000000e+01
9.432134013738952660e+01,7.200000000000000000e+01
9.508381231154953639e+01,7.300000000000000000e+01
9.585116309263818835e+01,7.400000000000000000e+01
9.662324323816874028e+01,7.500000000000000000e+01
9.739990956314746029e+01,7.600000000000000000e+01
9.818102463490480147e+01,7.700000000000000000e+01
9.896645648618240898e+01,7.800000000000000000e+01
9.975607834522087103e+01,7.900000000000000000e+01
1.005497683816890770e+02,8.000000000000000000e+01
1.013474094673857167e+02,8.100000000000000000e+01
1.021488889507234887e+02,8.200000000000000000e+01
1.029540984440815805e+02,8.300000000000000000e+01
1.037629336231799044e+02,8.400000000000000000e+01
1.045752940376911795e+02,8.500000000000000000e+01
1.053910829323646539e+02,8.600000000000000000e+01
1.062102070779877607e+02,8.700000000000000000e+01
1.070325766115611970e+02,8.800000000000000000e+01
1.078581048851063855e+02,8.900000000000000000e+01
1.086867083225685064e+02,9.000000000000000000e+01
1.095183062843112793e+02,9.100000000000000000e+01
1.103528209387399528e+02,9.200000000000000000e+01
1.111901771406174930e+02,9.300000000000000000e+01
1.120303023156708377e+02,9.400000000000000000e+01
1.128731263511106562e+02,9.500000000000000000e+01
1.137185814917136781e+02,9.600000000000000000e+01
1.145666022411406857e+02,9.700000000000000000e+01
1.154171252681843640e+02,9.800000000000000000e+01
1.162700893176617569e+02,9.900000000000000000e+01
1.171254351256849446e+02,1.000000000000000000e+02
