1.137634275788861160e+01,3.334333333333333038e-01
2.139681887465722454e+01,6.667666666666666186e-01
2.942227771151835825e+01,1.000099999999999989e+00
3.579199522103110098e+01,1.333433333333333248e+00
4.086205033061556691e+01,1.666766666666666730e+00
4.490023443808984638e+01,2.000100000000000211e+00
4.811141966456833075e+01,2.333433333333333692e+00
5.066373141331031604e+01,2.666766666666666730e+00
5.268159950011614256e+01,3.000100000000000211e+00
5.426613751778845085e+01,3.333433333333333692e+00
5.551655625134993244e+01,3.666766666666666730e+00
5.645292650188800110e+01,4.000099999999999767e+00
5.718129881895028177e+01,4.333433333333332804e+00
5.771378563613604484e+01,4.666766666666666730e+00
5.810942682600597209e+01,5.000099999999999767e+00
5.838432818852369621e+01,5.333433333333332804e+00
5.853751262903189456e+01,5.666766666666666730e+00
5.861845081079945885e+01,6.000099999999999767e+00
5.864013617161332803e+01,6.333433333333332804e+00
5.863245392351263519e+01,6.666766666666666730e+00
5.854348197220728878e+01,7.000099999999999767e+00
5.842637439656409271e+01,7.333433333333332804e+00
5.828528136603709697e+01,7.666766666666666730e+00
5.812501625087021750e+01,8.000099999999999767e+00
5.795001218224591355e+01,8.333433333333333692e+00
5.776412019803747455e+01,8.666766666666665841e+00
5.757061804366971103e+01,9.000099999999999767e+00
5.737227121889574022e+01,9.333433333333333692e+00
5.717126332304234637e+01,9.666766666666665841e+00
5.697006634818833959e+01,1.000009999999999977e+01
5.677018553208966267e+01,1.033343333333333369e+01
5.657288647684646321e+01,1.066676666666666584e+01
5.637923212831555020e+01,1.100009999999999977e+01
5.619010360563848394e+01,1.133343333333333369e+01
5.600622308108755476e+01,1.166676666666666584e+01
5.582817273306145012e+01,1.200009999999999977e+01
5.565641236888699694e+01,1.233343333333333369e+01
5.549093425284980441e+01,1.266676666666666584e+01
5.533138601088329267e+01,1.300009999999999977e+01
5.517928675980459730e+01,1.333343333333333369e+01
5.505084796828447224e+01,1.366676666666666584e+01
5.490553276327172227e+01,1.400009999999999977e+01
5.477063991205246651e+01,1.433343333333333369e+01
5.466145778375072695e+01,1.466676666666666584e+01
5.454624960075625495e+01,1.500009999999999977e+01
5.443891501181348502e+01,1.533343333333333369e+01
5.433915084282525498e+01,1.566676666666666584e+01
5.424708773187033728e+01,1.600009999999999977e+01
5.416256742366388721e+01,1.633343333333333192e+01
5.408529768679787963e+01,1.666676666666666762e+01
5.401503196150879660e+01,1.700009999999999977e+01
5.395229025137976464e+01,1.733343333333333192e+01
5.389690610748449018e+01,1.766676666666666762e+01
5.384870480925491165e+01,1.800009999999999977e+01
5.380754896630860173e+01,1.833343333333333192e+01
5.377329195144994145e+01,1.866676666666666762e+01
5.374578306539909534e+01,1.900009999999999977e+01
5.372487428734908121e+01,1.933343333333333192e+01
5.371042007435652010e+01,1.966676666666666762e+01
5.370227731276719396e+01,2.000009999999999977e+01
5.370030534240953557e+01,2.033343333333333192e+01
5.370436600861574306e+01,2.066676666666666762e+01
5.371432371879181744e+01,2.100009999999999977e+01
5.373004549273058927e+01,2.133343333333333192e+01
5.375140100248464137e+01,2.166676666666666762e+01
5.377826260086467869e+01,2.200009999999999977e+01
5.381050533906505962e+01,2.233343333333333192e+01
5.384800697444521944e+01,2.266676666666666762e+01
5.389064796961179127e+01,2.300009999999999977e+01
5.393932483502098307e+01,2.333343333333333192e+01
5.399203040243418172e+01,2.366676666666666762e+01
5.404951718471937738e+01,2.400009999999999977e+01
5.411167832878791728e+01,2.433343333333333192e+01
5.417840929727121591e+01,2.466676666666666762e+01
5.424960787758503500e+01,2.500009999999999977e+01
5.432517418164867706e+01,2.533343333333333192e+01
5.440501063750555488e+01,2.566676666666666762e+01
5.448902197398098224e+01,2.600009999999999977e+01
5.457711519940271927e+01,2.633343333333333192e+01
5.466919957529859886e+01,2.666676666666666762e+01
5.476518658588344124e+01,2.700009999999999977e+01
5.486498990405287657e+01,2.733343333333333192e+01
5.496852535451311894e+01,2.766676666666666762e+01
5.507571087459994175e+01,2.800009999999999977e+01
5.518646647326856680e+01,2.833343333333333192e+01
5.530071418867309063e+01,2.866676666666666762e+01
5.541837804470223006e+01,2.900009999999999977e+01
5.553938400678421061e+01,2.933343333333333192e+01
5.566365993723532313e+01,2.966676666666666762e+01
5.579113555038593120e+01,3.000009999999999977e+01
5.592174236768556739e+01,3.033343333333333192e+01
5.605541367295803923e+01,3.066676666666666762e+01
5.619208446795508394e+01,3.100009999999999977e+01
5.633169142833011733e+01,3.133343333333333192e+01
5.647417286013845228e+01,3.166676666666666762e+01
5.661946865694979181e+01,3.200010000000000332e+01
5.676752025764566412e+01,3.233343333333333902e+01
5.691827060496098056e+01,3.266676666666666762e+01
5.708785467112173251e+01,3.300010000000000332e+01
5.724252405887928319e+01,3.333343333333333902e+01
5.739977346896077393e+01,3.366676666666666762e+01
5.755954912305546145e+01,3.400010000000000332e+01
5.772179864766816593e+01,3.433343333333333902e+01
5.788647103341583033e+01,3.466676666666666762e+01
5.805351659535966746e+01,3.500010000000000332e+01
5.822288693437928941e+01,3.533343333333333902e+01
5.839453489958748378e+01,3.566676666666666762e+01
5.856841455178225431e+01,3.600010000000000332e+01
5.874448112792762089e+01,3.633343333333333902e+01
5.892269100665232884e+01,3.666676666666666762e+01
5.910300167475257638e+01,3.700010000000000332e+01
5.928537169468184231e+01,3.733343333333333902e+01
5.946976067301385172e+01,3.766676666666666762e+01
5.965612922985292954e+01,3.800010000000000332e+01
5.984443896917808559e+01,3.833343333333333902e+01
6.003465245009478224e+01,3.866676666666666762e+01
6.022673315897466750e+01,3.900010000000000332e+01
6.042064548246017353e+01,3.933343333333333902e+01
6.061635468131159143e+01,3.966676666666666762e+01
6.081382686507186008e+01,4.000010000000000332e+01
6.101302896752993377e+01,4.033343333333333902e+01
6.121392872295461984e+01,4.066676666666666762e+01
6.141649464308112272e+01,4.100010000000000332e+01
6.162069599482499882e+01,4.133343333333333902e+01
6.182650277870072841e+01,4.166676666666666762e+01
6.203388570792553480e+01,4.200010000000000332e+01
6.224281618818621098e+01,4.233343333333333902e+01
6.245326629804506524e+01,4.266676666666666762e+01
6.266520876996939649e+01,4.300010000000000332e+01
6.287861697196032651e+01,4.333343333333333902e+01
6.309346488976383682e+01,4.366676666666666762e+01
6.330972710964343264e+01,4.400010000000000332e+01
6.352737880169716789e+01,4.433343333333333902e+01
6.374639570370046471e+01,4.466676666666666762e+01
6.396675410545687157e+01,4.500010000000000332e+01
6.418843083364066615e+01,4.533343333333333902e+01
6.441140323711415760e+01,4.566676666666666762e+01
6.463564917270447552e+01,4.600010000000000332e+01
6.486114699142360962e+01,4.633343333333333902e+01
6.508787552511729757e+01,4.666676666666666762e+01
6.531581407352842916e+01,4.700010000000000332e+01
6.554494239176062820e+01,4.733343333333333902e+01
6.577524067812902331e+01,4.766676666666666762e+01
6.600668956238436635e+01,4.800010000000000332e+01
6.623927009429922919e+01,4.833343333333333902e+01
6.647296373260218161e+01,4.866676666666666762e+01
6.670775233425072770e+01,4.900010000000000332e+01
6.694361814402910227e+01,4.933343333333333902e+01
6.718054378446218777e+01,4.966676666666666762e+01
6.741851224603270509e+01,5.000010000000000332e+01
6.765750687769445904e+01,5.033343333333333902e+01
6.789751137766830880e+01,5.066676666666666762e+01
6.813850978451473850e+01,5.100010000000000332e+01
6.838048646847144596e+01,5.133343333333333902e+01
6.862342612304810530e+01,5.166676666666666762e+01
6.886731375686977685e+01,5.200010000000000332e+01
6.911213468576096375e+01,5.233343333333333902e+01
6.935787452506133377e+01,5.266676666666666762e+01
6.960451918216715228e+01,5.300010000000000332e+01
6.985205484928907538e+01,5.333343333333333902e+01
7.010046799642114479e+01,5.366676666666666762e+01
7.034974536451262850e+01,5.400010000000000332e+01
7.059987395883703698e+01,5.433343333333333902e+01
7.085084104255085435e+01,5.466676666666666762e+01
7.110263413043773539e+01,5.500010000000000332e+01
7.135524098282988348e+01,5.533343333333333902e+01
7.160864959970238885e+01,5.566676666666666762e+01
7.186284821493465813e+01,5.600010000000000332e+01
7.211782529073401804e+01,5.633343333333333902e+01
7.237356951221457280e+01,5.666676666666666762e+01
7.263006978212942499e+01,5.700010000000000332e+01
7.288731521574779038e+01,5.733343333333333902e+01
7.314529513587623910e+01,5.766676666666666762e+01
