0.000000000000000000e+00 0.000000000000000000e+00
2.292922384867779328e-04 1.784439685938615230e-03
4.786523220445815241e-04 3.568879371877230460e-03
5.764631202680448041e-04 5.353319057815845473e-03
7.524521861341781914e-04 7.137758743754460920e-03
8.617941227839764906e-04 8.922198429693077235e-03
9.515147269212320680e-04 1.070663811563169095e-02
1.058750208017045225e-03 1.249107780157030639e-02
1.158993518515671894e-03 1.427551748750892184e-02
1.279148238040761498e-03 1.605995717344753729e-02
1.380167737039528220e-03 1.784439685938615447e-02
1.513102726420356703e-03 1.962883654532476818e-02
1.687183327362618002e-03 2.141327623126338189e-02
1.855924913343187654e-03 2.319771591720199908e-02
2.023282639129320160e-03 2.498215560314061279e-02
2.103664320202369709e-03 2.676659528907922997e-02
2.260809790698203869e-03 2.855103497501784368e-02
2.486706401896299212e-03 3.033547466095646086e-02
2.678119446613891341e-03 3.211991434689507458e-02
2.792441604981377168e-03 3.390435403283369176e-02
3.012275571450118150e-03 3.568879371877230894e-02
3.150138384171441430e-03 3.747323340471091918e-02
3.317669402235878806e-03 3.925767309064953636e-02
3.675062997217537486e-03 4.104211277658815354e-02
3.862263842961510818e-03 4.282655246252676379e-02
3.982192796911476762e-03 4.461099214846538097e-02
4.089472384862347099e-03 4.639543183440399815e-02
4.269961999341376213e-03 4.817987152034261533e-02
4.428511679378743793e-03 4.996431120628122557e-02
4.588677392973750102e-03 5.174875089221984276e-02
4.781502638820711582e-03 5.353319057815845994e-02
4.902850888925058825e-03 5.531763026409707018e-02
5.189948930535592808e-03 5.710206995003568736e-02
5.408556496490746213e-03 5.888650963597430454e-02
5.642087375640869595e-03 6.067094932191292173e-02
5.769879228751051414e-03 6.245538900785153197e-02
6.027326761341100791e-03 6.423982869379014915e-02
6.181520547528407405e-03 6.602426837972875939e-02
6.361528582260689291e-03 6.780870806566738351e-02
6.583746372825771687e-03 6.959314775160599376e-02
6.886300667929390329e-03 7.137758743754461788e-02
7.267876948958473804e-03 7.316202712348322812e-02
7.445575769338574901e-03 7.494646680942183836e-02
7.632714034912169154e-03 7.673090649536046248e-02
7.911972499584862817e-03 7.851534618129907273e-02
8.165821847910592624e-03 8.029978586723768297e-02
8.546870297777786618e-03 8.208422555317630709e-02
8.693727311197108065e-03 8.386866523911491733e-02
8.976999730862189608e-03 8.565310492505352757e-02
9.248859554759292223e-03 8.743754461099215169e-02
9.487548441825310874e-03 8.922198429693076194e-02
9.728919986343953497e-03 9.100642398286937218e-02
1.011608510680161999e-02 9.279086366880799630e-02
1.026147073579863900e-02 9.457530335474660654e-02
1.062828920240121988e-02 9.635974304068523066e-02
1.084811696216547716e-02 9.814418272662384091e-02
1.108057015403574042e-02 9.992862241256245115e-02
1.125364628990155325e-02 1.017130620985010753e-01
1.157758374058914796e-02 1.034975017844396855e-01
1.190657412421280981e-02 1.052819414703782958e-01
1.228905082305686847e-02 1.070663811563169199e-01
1.256885005128083321e-02 1.088508208422555301e-01
1.264718391109909135e-02 1.106352605281941404e-01
1.290771096438447785e-02 1.124197002141327645e-01
1.326207895635889145e-02 1.142041399000713747e-01
1.337546435445347015e-02 1.159885795860099988e-01
1.362571852325800137e-02 1.177730192719486091e-01
1.381933198487672598e-02 1.195574589578872193e-01
1.397189400864817799e-02 1.213418986438258435e-01
1.441011913891543372e-02 1.231263383297644537e-01
1.468859266321942414e-02 1.249107780157030639e-01
1.503483033161501226e-02 1.266952177016416881e-01
