# eps 4 8
1.000000000000000056e-01 1.928863466926538806e+01 1.581689315693588345e-16 -1.321529846854346564e-16 2.073187290569207875e+01 1.115208005885436458e-16 1.480701964036194419e-16
0.000000000000000000e+00 2.354142237311386731e-17 1.928863466926538806e+01 -5.564336197281464924e-17 5.627871286072536908e-17 2.073187290569208230e+01 3.156690727303900116e-17
0.000000000000000000e+00 -4.280258613293435126e-17 7.811471969260512757e-17 2.240269290395835000e+01 8.774530157251528326e-17 -2.043823487847614034e-16 2.489308125035987018e+01
5.000000000000000278e-02 1.665345521226430847e+01 -1.276052099088104319e-16 -9.951601275907226622e-17 1.978436210368222348e+01 3.449286530947011710e-17 -7.356694491598915536e-19
0.000000000000000000e+00 -3.170066535470447101e-17 1.665345521226431202e+01 8.159242981590603698e-18 2.974445341034770638e-17 1.978436210368221992e+01 1.665288116734474026e-17
0.000000000000000000e+00 3.878984368297172270e-17 4.521023160291186553e-17 1.888810746751930836e+01 -1.126243047622834053e-16 -9.175804402247797345e-17 2.352273021311634693e+01
