# d/a, Gap size, 386, 866, 1538, 2402, F*
1.101320000000000073e+04,1.101220000000000255e+03,9.918380766961403250e-01,9.961270824300437754e-01,9.979313813344802275e-01,9.988659452893609014e-01,1.000000000000000000e+00
1.006770000000000032e+01,9.067700000000001870e-01,1.114776423316528708e+00,1.120202500289901426e+00,1.122487725423574334e+00,1.123672199843108288e+00,1.125299999999999967e+00
3.762199999999999989e+00,2.762200000000000211e-01,1.395763968487885531e+00,1.404475385711588142e+00,1.408176670393796792e+00,1.410108888270261485e+00,1.412900000000000045e+00
1.543099999999999916e+00,5.430999999999999717e-02,2.875890933157513984e+00,2.940005696672636670e+00,2.970875136441146758e+00,2.988578394468733190e+00,3.036099999999999799e+00
1.127599999999999936e+00,1.275999999999999357e-02,5.657562943210175277e+00,6.358902123562456765e+00,6.846125364698648852e+00,7.205354215514708116e+00,9.251799999999999358e+00
1.045299999999999896e+00,4.529999999999992366e-03,6.959234764553871244e+00,8.021505203744693446e+00,8.955846082582905154e+00,9.780679773870394556e+00,2.366049999999999898e+01
1.004999999999999893e+00,4.999999999999865663e-04,1.468351056426519676e+02,3.582255436660010872e+01,2.071047464812158623e+01,1.734514160964500107e+01,2.018640000000000043e+02
