# d/a, Gap size, 386, 866, 1538, 2402, F*
1.101320000000000073e+04,1.101220000000000255e+03,9.917878345072540514e-01,9.960764047881559557e-01,9.978805199447177143e-01,9.988149885939248129e-01,1.000000000000000000e+00
1.006770000000000032e+01,9.067700000000001870e-01,1.049791743471319094e+00,1.054599827049572669e+00,1.056623400993805362e+00,1.057671800198494383e+00,1.059099999999999930e+00
3.762199999999999989e+00,2.762200000000000211e-01,1.162278955361404575e+00,1.168231400846758028e+00,1.170742615630515404e+00,1.172046122556446468e+00,1.173799999999999955e+00
1.543099999999999916e+00,5.430999999999999717e-02,1.540438990838896460e+00,1.553376730148158025e+00,1.559024995092658017e+00,1.562040597966351418e+00,1.567499999999999893e+00
1.127599999999999936e+00,1.275999999999999357e-02,2.037547536057386033e+00,2.079268919991781317e+00,2.100350831366607274e+00,2.112929769260843305e+00,2.151499999999999968e+00
1.045299999999999896e+00,4.529999999999992366e-03,2.367925437242178965e+00,2.441875672160523703e+00,2.483255722006872723e+00,2.510278296618149607e+00,2.647499999999999964e+00
1.004999999999999893e+00,4.999999999999865663e-04,3.631989974079316230e+00,3.280854352923677553e+00,3.254909400712822531e+00,3.274375788474086502e+00,3.786300000000000221e+00
