# eps 12 24 36 48
1.000000000000000056e-01 2.711839122159201665e+01 2.716331571963658575e+01 2.716353191339595696e+01 2.716353328483250351e+01
5.000000000000000278e-02 2.565247226798913971e+01 2.609029250992742277e+01 2.610975605707069391e+01 2.611101113924826578e+01
1.000000000000000021e-02 1.989470551248762220e+01 2.405711152923936069e+01 2.488231476825553656e+01 2.513632519337982885e+01
