# eps 12 24 36 48
1.000000000000000056e-01 1.936806922386973184e+01 1.938518963120118244e+01 1.938527433943743006e+01 1.938527488385255992e+01
5.000000000000000278e-02 1.892214721679208367e+01 1.909356485866305064e+01 1.910145731543459391e+01 1.910197862727014950e+01
1.000000000000000021e-02 1.659017483609017418e+01 1.839327639147062143e+01 1.872131388107223060e+01 1.882191833850147589e+01
